Date/Time,MEGS_A1
1/27/2011 9:6:32,0.315716
1/27/2011 9:7:32,0.31849299999999997
1/27/2011 9:8:32,0.31483
1/27/2011 9:9:32,0.314718
1/27/2011 9:10:32,0.316091
1/27/2011 9:11:32,0.315123
1/27/2011 9:12:32,0.31538900000000003
1/27/2011 9:13:32,0.317702
1/27/2011 9:14:32,0.31824
1/27/2011 9:15:32,0.314717
1/27/2011 9:16:32,0.316342
1/27/2011 9:17:32,0.31249
1/27/2011 9:18:32,0.31376
1/27/2011 9:19:32,0.313378
1/27/2011 9:20:32,0.31494599999999995
1/27/2011 9:21:32,0.316748
1/27/2011 9:22:32,0.316255
1/27/2011 9:23:32,0.322856
1/27/2011 9:24:32,0.315903
1/27/2011 9:25:32,0.31520099999999995
1/27/2011 9:26:32,0.316591
1/27/2011 9:27:32,0.317887
1/27/2011 9:28:32,0.317375
1/27/2011 9:29:32,0.315261
1/27/2011 9:30:32,0.316067
1/27/2011 9:31:32,0.316884
1/27/2011 9:32:32,0.31668199999999996
1/27/2011 9:33:32,0.316386
1/27/2011 9:34:32,0.316196
1/27/2011 9:35:32,0.316856
1/27/2011 9:36:32,0.317422
1/27/2011 9:37:32,0.315634
1/27/2011 9:38:32,0.317765
1/27/2011 9:39:32,0.31476699999999996
1/27/2011 9:40:32,0.31636099999999995
1/27/2011 9:41:32,0.316988
1/27/2011 9:42:32,0.317019
1/27/2011 9:43:32,0.316252
1/27/2011 9:44:32,0.315506
1/27/2011 9:45:32,0.31720000000000004
1/27/2011 9:46:32,0.31824199999999997
1/27/2011 9:47:32,0.317585
1/27/2011 9:48:32,0.317352
1/27/2011 9:49:32,0.314633
1/27/2011 9:50:32,0.314487
1/27/2011 9:51:32,0.313942
1/27/2011 9:52:32,0.317238
1/27/2011 9:53:32,0.317988
1/27/2011 9:54:32,0.317339
1/27/2011 9:55:32,0.31599
1/27/2011 9:56:32,0.31814099999999995
1/27/2011 9:57:32,0.317766
1/27/2011 9:58:32,0.317981
1/27/2011 9:59:32,0.31932
1/27/2011 10:0:32,0.317886
1/27/2011 10:1:32,0.31868
1/27/2011 10:2:32,0.319235
1/27/2011 10:3:32,0.31834700000000005
1/27/2011 10:4:32,0.315218
1/27/2011 10:5:32,0.318229
1/27/2011 10:6:32,0.31873999999999997
1/27/2011 10:7:32,0.316417
1/27/2011 10:8:32,0.31922500000000004
1/27/2011 10:9:32,0.31691199999999997
1/27/2011 10:10:32,0.318405
1/27/2011 10:11:32,0.32010900000000003
1/27/2011 10:12:32,0.319766
1/27/2011 10:13:32,0.31887499999999996
1/27/2011 10:14:32,0.32045
1/27/2011 10:15:32,0.318001
1/27/2011 10:16:32,0.33265999999999996
1/27/2011 10:17:32,0.315932
1/27/2011 10:18:32,0.319922
1/27/2011 10:19:32,0.317475
1/27/2011 10:20:32,0.319235
1/27/2011 10:21:32,0.317652
1/27/2011 10:22:32,0.31778
1/27/2011 10:23:32,0.319582
1/27/2011 10:24:32,0.317013
1/27/2011 10:25:32,0.317158
1/27/2011 10:26:32,0.315838
1/27/2011 10:27:32,0.31466900000000003
1/27/2011 10:28:32,0.317207
1/27/2011 10:29:32,0.317034
1/27/2011 10:30:32,0.320537
1/27/2011 10:31:32,0.31858000000000003
1/27/2011 10:32:32,0.317421
1/27/2011 10:33:32,0.317471
1/27/2011 10:34:32,0.31798200000000004
1/27/2011 10:35:32,0.317811
1/27/2011 10:36:32,0.315888
1/27/2011 10:37:32,0.318564
1/27/2011 10:38:32,0.3173
1/27/2011 10:39:32,0.318873
1/27/2011 10:40:32,0.316654
1/27/2011 10:41:32,0.317321
1/27/2011 10:42:32,0.315257
1/27/2011 10:43:32,0.315643
1/27/2011 10:44:32,0.317361
1/27/2011 10:45:32,0.317772
1/27/2011 10:46:32,0.319666
1/27/2011 10:47:32,0.319914
1/27/2011 10:48:32,0.32006500000000004
1/27/2011 10:49:32,0.316373
1/27/2011 10:50:32,0.315112
1/27/2011 10:51:32,0.317303
1/27/2011 10:52:32,0.319245
1/27/2011 10:53:32,0.318222
1/27/2011 10:54:32,0.317619
1/27/2011 10:55:32,0.318053
1/27/2011 10:56:32,0.32021000000000005
1/27/2011 10:57:32,0.319504
1/27/2011 10:58:32,0.318047
1/27/2011 10:59:32,0.32121500000000003
1/27/2011 11:0:32,0.318472
1/27/2011 11:1:32,0.3201
1/27/2011 11:2:32,0.32016100000000003
1/27/2011 11:3:32,0.318622
1/27/2011 11:4:32,0.32216500000000003
1/27/2011 11:5:32,0.320913
1/27/2011 11:6:32,0.321411
1/27/2011 11:7:32,0.32076899999999997
1/27/2011 11:8:32,0.321916
1/27/2011 11:9:32,0.321295
1/27/2011 11:10:32,0.321593
1/27/2011 11:11:32,0.32008299999999995
1/27/2011 11:12:32,0.318027
1/27/2011 11:13:32,0.318546
1/27/2011 11:14:32,0.322026
1/27/2011 11:15:32,0.322423
1/27/2011 11:16:32,0.31953
1/27/2011 11:17:32,0.319054
1/27/2011 11:18:32,0.319764
1/27/2011 11:19:32,0.320011
1/27/2011 11:20:32,0.31938099999999997
1/27/2011 11:21:32,0.318253
1/27/2011 11:22:32,0.318528
1/27/2011 11:23:32,0.32087
1/27/2011 11:24:32,0.31994
1/27/2011 11:25:32,0.316451
1/27/2011 11:26:32,0.318181
1/27/2011 11:27:32,0.316894
1/27/2011 11:28:32,0.31863600000000003
1/27/2011 11:29:32,0.320705
1/27/2011 11:30:32,0.31712100000000004
1/27/2011 11:31:32,0.321434
1/27/2011 11:32:32,0.32106
1/27/2011 11:33:32,0.322812
1/27/2011 11:34:32,0.321796
1/27/2011 11:35:32,0.317026
1/27/2011 11:36:32,0.32031699999999996
1/27/2011 11:37:32,0.31916
1/27/2011 11:38:32,0.319943
1/27/2011 11:39:32,0.31857199999999997
1/27/2011 11:40:32,0.318892
1/27/2011 11:41:32,0.319713
1/27/2011 11:42:32,0.31876000000000004
1/27/2011 11:43:32,0.320071
1/27/2011 11:44:32,0.31857199999999997
1/27/2011 11:45:32,0.317957
1/27/2011 11:46:32,0.31959099999999996
1/27/2011 11:47:32,0.318501
1/27/2011 11:48:32,0.31618199999999996
1/27/2011 11:49:32,0.319372
1/27/2011 11:50:32,0.318249
1/27/2011 11:51:32,0.316754
1/27/2011 11:52:32,0.319374
1/27/2011 11:53:32,0.317521
1/27/2011 11:54:32,0.31882299999999997
1/27/2011 11:55:32,0.31879500000000005
1/27/2011 11:56:32,0.31863600000000003
1/27/2011 11:57:32,0.31877799999999995
1/27/2011 11:58:32,0.319759
1/27/2011 11:59:32,0.318762
1/27/2011 12:0:32,0.319281
1/27/2011 12:1:32,0.31813600000000003
1/27/2011 12:2:32,0.31795100000000004
1/27/2011 12:3:32,0.319501
1/27/2011 12:4:32,0.319392
1/27/2011 12:5:32,0.31864699999999996
1/27/2011 12:6:32,0.32048
1/27/2011 12:7:32,0.32062399999999996
1/27/2011 12:8:32,0.318313
1/27/2011 12:9:32,0.31820299999999996
1/27/2011 12:10:32,0.318482
1/27/2011 12:11:32,0.31844399999999995
1/27/2011 12:12:32,0.32065400000000005
1/27/2011 12:13:32,0.318288
1/27/2011 12:14:32,0.321979
1/27/2011 12:15:32,0.320993
1/27/2011 12:16:32,0.318516
1/27/2011 12:17:32,0.320392
1/27/2011 12:18:32,0.322825
1/27/2011 12:19:32,0.321747
1/27/2011 12:20:32,0.321584
1/27/2011 12:21:32,0.320907
1/27/2011 12:22:32,0.316042
1/27/2011 12:23:32,0.315739
1/27/2011 12:24:32,0.315271
1/27/2011 12:25:32,0.31440599999999996
1/27/2011 12:26:32,0.32145399999999996
1/27/2011 12:27:32,0.320473
1/27/2011 12:28:32,0.32271099999999997
1/27/2011 12:29:32,0.319242
1/27/2011 12:30:32,0.321671
1/27/2011 12:31:32,0.317738
1/27/2011 12:32:32,0.321472
1/27/2011 12:33:32,0.321295
1/27/2011 12:34:32,0.319884
1/27/2011 12:35:32,0.321645
1/27/2011 12:36:32,0.318806
1/27/2011 12:37:32,0.317254
1/27/2011 12:38:32,0.316856
1/27/2011 12:39:32,0.321024
1/27/2011 12:40:32,0.320277
1/27/2011 12:41:32,0.32212799999999997
1/27/2011 12:42:32,0.321555
1/27/2011 12:43:32,0.32235199999999997
1/27/2011 12:44:32,0.322062
1/27/2011 12:45:32,0.321087
1/27/2011 12:46:32,0.32030200000000003
1/27/2011 12:47:32,0.321153
1/27/2011 12:48:32,0.32099500000000003
1/27/2011 12:49:32,0.32124600000000003
1/27/2011 12:50:32,0.31819
1/27/2011 12:51:32,0.323569
1/27/2011 12:52:32,0.320806
1/27/2011 12:53:32,0.320222
1/27/2011 12:54:32,0.320074
1/27/2011 12:55:32,0.31965200000000005
1/27/2011 12:56:32,0.318259
1/27/2011 12:57:32,0.320384
1/27/2011 12:58:32,0.318886
1/27/2011 12:59:32,0.315824
1/27/2011 13:0:32,0.319231
1/27/2011 13:1:32,0.317367
1/27/2011 13:2:32,0.319917
1/27/2011 13:3:32,0.320714
1/27/2011 13:4:32,0.320871
1/27/2011 13:5:32,0.320991
1/27/2011 13:6:32,0.323937
1/27/2011 13:7:32,0.324471
1/27/2011 13:8:32,0.321185
1/27/2011 13:9:32,0.320537
1/27/2011 13:10:32,0.31965299999999996
1/27/2011 13:11:32,0.321652
1/27/2011 13:12:32,0.320859
1/27/2011 13:13:32,0.319865
1/27/2011 13:14:32,0.31988900000000003
1/27/2011 13:15:32,0.318334
1/27/2011 13:16:32,0.322516
1/27/2011 13:17:32,0.32268800000000003
1/27/2011 13:18:32,0.31901599999999997
1/27/2011 13:19:32,0.32092
1/27/2011 13:20:32,0.31988500000000003
1/27/2011 13:21:32,0.319475
1/27/2011 13:22:32,0.31971
1/27/2011 13:23:32,0.321603
1/27/2011 13:24:32,0.318836
1/27/2011 13:25:32,0.322504
1/27/2011 13:26:32,0.31974
1/27/2011 13:27:32,0.32074600000000003
1/27/2011 13:28:32,0.32071
1/27/2011 13:29:32,0.322388
1/27/2011 13:30:32,0.315123
1/27/2011 13:31:32,0.31615899999999997
1/27/2011 13:32:32,0.317668
1/27/2011 13:33:32,0.318467
1/27/2011 13:34:32,0.319439
1/27/2011 13:35:32,0.318738
1/27/2011 13:36:32,0.32003899999999996
1/27/2011 13:37:32,0.314907
1/27/2011 13:38:32,0.317361
1/27/2011 13:39:32,0.321513
1/27/2011 13:40:32,0.31790399999999996
1/27/2011 13:41:32,0.31623399999999996
1/27/2011 13:42:32,0.31661900000000004
1/27/2011 13:43:32,0.320102
1/27/2011 13:44:32,0.321947
1/27/2011 13:45:32,0.319931
1/27/2011 13:46:32,0.31681
1/27/2011 13:47:32,0.316325
1/27/2011 13:48:32,0.316549
1/27/2011 13:49:32,0.318404
1/27/2011 13:50:32,0.31963800000000003
1/27/2011 13:51:32,0.31889100000000004
1/27/2011 13:52:32,0.32118199999999997
1/27/2011 13:53:32,0.31880899999999995
1/27/2011 13:54:32,0.321223
1/27/2011 13:55:32,0.31919000000000003
1/27/2011 13:56:32,0.319265
1/27/2011 13:57:32,0.320826
1/27/2011 13:58:32,0.322297
1/27/2011 13:59:32,0.32228999999999997
1/27/2011 14:0:32,0.321519
1/27/2011 14:1:32,0.318436
1/27/2011 14:2:32,0.322277
1/27/2011 14:3:32,0.327309
1/27/2011 14:4:32,0.321216
1/27/2011 14:5:32,0.322301
1/27/2011 14:6:32,0.32096199999999997
1/27/2011 14:7:32,0.320304
1/27/2011 14:8:32,0.319693
1/27/2011 14:9:32,0.317768
1/27/2011 14:10:32,0.31903
1/27/2011 14:11:32,0.31732
1/27/2011 14:12:32,0.31826
1/27/2011 14:13:32,0.31944
1/27/2011 14:14:32,0.32008600000000004
1/27/2011 14:15:32,0.320498
1/27/2011 14:16:32,0.319048
1/27/2011 14:17:32,0.320463
1/27/2011 14:18:32,0.320928
1/27/2011 14:19:32,0.319737
1/27/2011 14:20:32,0.317137
1/27/2011 14:21:32,0.320819
1/27/2011 14:22:32,0.32127700000000003
1/27/2011 14:23:32,0.316701
1/27/2011 14:24:32,0.320248
1/27/2011 14:25:32,0.32121500000000003
1/27/2011 14:26:32,0.320625
1/27/2011 14:27:32,0.324701
1/27/2011 14:28:32,0.32761999999999997
1/27/2011 14:29:32,0.318298
1/27/2011 14:30:32,0.315364
1/27/2011 14:31:32,0.32001
1/27/2011 14:32:32,0.320525
1/27/2011 14:33:32,0.319293
1/27/2011 14:34:32,0.32208600000000004
1/27/2011 14:35:32,0.320984
1/27/2011 14:36:32,0.32181899999999997
1/27/2011 14:37:32,0.321295
1/27/2011 14:38:32,0.323091
1/27/2011 14:39:32,0.32362
1/27/2011 14:40:32,0.320171
1/27/2011 14:41:32,0.31895300000000004
1/27/2011 14:42:32,0.32145399999999996
1/27/2011 14:43:32,0.322202
1/27/2011 14:44:32,0.319913
1/27/2011 14:45:32,0.318535
1/27/2011 14:46:32,0.321918
1/27/2011 14:47:32,0.32052200000000003
1/27/2011 14:48:32,0.322114
1/27/2011 14:49:32,0.323361
1/27/2011 14:50:32,0.32096600000000003
1/27/2011 14:51:32,0.322783
1/27/2011 14:52:32,0.323655
1/27/2011 14:53:32,0.319071
1/27/2011 14:54:32,0.323092
1/27/2011 14:55:32,0.322673
1/27/2011 14:56:32,0.32116399999999995
1/27/2011 14:57:32,0.32052200000000003
1/27/2011 14:58:32,0.321671
1/27/2011 14:59:32,0.32248299999999996
1/27/2011 15:0:32,0.318791
1/27/2011 15:1:32,0.32198
1/27/2011 15:2:32,0.322025
1/27/2011 15:3:32,0.32108499999999995
1/27/2011 15:4:32,0.321665
1/27/2011 15:5:32,0.321069
1/27/2011 15:6:32,0.320566
1/27/2011 15:7:32,0.320042
1/27/2011 15:8:32,0.319755
1/27/2011 15:9:32,0.32321900000000003
1/27/2011 15:10:32,0.325067
1/27/2011 15:11:32,0.32307
1/27/2011 15:20:32,0.32493099999999997
1/27/2011 15:21:32,0.316635
1/27/2011 15:22:32,0.317682
1/27/2011 15:23:32,0.31846100000000005
1/27/2011 15:24:32,0.321208
1/27/2011 15:25:32,0.31886000000000003
1/27/2011 15:26:32,0.318433
1/27/2011 15:27:32,0.320366
1/27/2011 15:28:32,0.317392
1/27/2011 15:29:32,0.318872
1/27/2011 15:30:32,0.318836
1/27/2011 15:31:32,0.31911500000000004
1/27/2011 15:32:32,0.31992499999999996
1/27/2011 15:33:32,0.321521
1/27/2011 15:34:32,0.319537
1/27/2011 15:35:32,0.32163899999999995
1/27/2011 15:36:32,0.319275
1/27/2011 15:37:32,0.321826
1/27/2011 15:38:32,0.319119
1/27/2011 15:39:32,0.31812799999999997
1/27/2011 15:40:32,0.31942899999999996
1/27/2011 15:41:32,0.319702
1/27/2011 15:42:32,0.319113
1/27/2011 15:43:32,0.319778
1/27/2011 15:44:32,0.31976699999999997
1/27/2011 15:45:32,0.319034
1/27/2011 15:46:32,0.319906
1/27/2011 15:47:32,0.322214
1/27/2011 15:48:32,0.32040399999999997
1/27/2011 15:49:32,0.317767
1/27/2011 15:50:32,0.319458
1/27/2011 15:51:32,0.3196
1/27/2011 15:52:32,0.320433
1/27/2011 15:53:32,0.32256500000000005
1/27/2011 15:54:32,0.321444
1/27/2011 15:55:32,0.319868
1/27/2011 15:56:32,0.324317
1/27/2011 15:57:32,0.323113
1/27/2011 15:58:32,0.322527
1/27/2011 15:59:32,0.324162
1/27/2011 16:0:32,0.32205
1/27/2011 16:1:32,0.323812
1/27/2011 16:2:32,0.322732
1/27/2011 16:3:32,0.323373
1/27/2011 16:4:32,0.323204
1/27/2011 16:5:32,0.323578
1/27/2011 16:6:32,0.320507
1/27/2011 16:7:32,0.31856799999999996
1/27/2011 16:8:32,0.325094
1/27/2011 16:9:32,0.31710799999999995
1/27/2011 16:10:32,0.319426
1/27/2011 16:11:32,0.315965
1/27/2011 16:12:32,0.317667
1/27/2011 16:13:32,0.319538
1/27/2011 16:14:32,0.318855
1/27/2011 16:15:32,0.32661799999999996
1/27/2011 16:16:32,0.31866
1/27/2011 16:17:32,0.31924399999999997
1/27/2011 16:18:32,0.32104699999999997
1/27/2011 16:19:32,0.320084
1/27/2011 16:20:32,0.31941
1/27/2011 16:21:32,0.316591
1/27/2011 16:22:32,0.318009
1/27/2011 16:23:32,0.31716099999999997
1/27/2011 16:24:32,0.319504
1/27/2011 16:25:32,0.31755
1/27/2011 16:26:32,0.32055799999999995
1/27/2011 16:27:32,0.31893900000000003
1/27/2011 16:28:32,0.31901199999999996
1/27/2011 16:29:32,0.31914699999999996
1/27/2011 16:30:32,0.319596
1/27/2011 16:31:32,0.316495
1/27/2011 16:32:32,0.322005
1/27/2011 16:33:32,0.318032
1/27/2011 16:34:32,0.318236
1/27/2011 16:35:32,0.320894
1/27/2011 16:36:32,0.32093
1/27/2011 16:37:32,0.317144
1/27/2011 16:38:32,0.314878
1/27/2011 16:39:32,0.319844
1/27/2011 16:40:32,0.32001399999999997
1/27/2011 16:41:32,0.321372
1/27/2011 16:42:32,0.319349
1/27/2011 16:43:32,0.32062300000000005
1/27/2011 16:44:32,0.32267
1/27/2011 16:45:32,0.32048899999999997
1/27/2011 16:46:32,0.322129
1/27/2011 16:47:32,0.32162199999999996
1/27/2011 16:48:32,0.322698
1/27/2011 16:49:32,0.325689
1/27/2011 16:50:32,0.322847
1/27/2011 16:51:32,0.324164
1/27/2011 16:52:32,0.32412100000000005
1/27/2011 16:53:32,0.319614
1/27/2011 16:54:32,0.31740799999999997
1/27/2011 16:55:32,0.317896
1/27/2011 16:56:32,0.318673
1/27/2011 16:57:32,0.317886
1/27/2011 16:58:32,0.32034
1/27/2011 16:59:32,0.318978
1/27/2011 17:0:32,0.31652600000000003
1/27/2011 17:1:32,0.317656
1/27/2011 17:2:32,0.317712
1/27/2011 17:3:32,0.31689100000000003
1/27/2011 17:4:32,0.32017500000000004
1/27/2011 17:5:32,0.318221
1/27/2011 17:6:32,0.316799
1/27/2011 17:7:32,0.322849
1/27/2011 17:8:32,0.319932
1/27/2011 17:9:32,0.319792
1/27/2011 17:10:32,0.318925
1/27/2011 17:11:32,0.318278
1/27/2011 17:12:32,0.317084
1/27/2011 17:13:32,0.319302
1/27/2011 17:14:32,0.319078
1/27/2011 17:15:32,0.31618199999999996
1/27/2011 17:16:32,0.319817
1/27/2011 17:17:32,0.316357
1/27/2011 17:18:32,0.317083
1/27/2011 17:19:32,0.318674
1/27/2011 17:20:32,0.32089599999999996
1/27/2011 17:21:32,0.317695
1/27/2011 17:22:32,0.31822300000000003
1/27/2011 17:23:32,0.316772
1/27/2011 17:24:32,0.318001
1/27/2011 17:25:32,0.317627
1/27/2011 17:26:32,0.316424
1/27/2011 17:27:32,0.317052
1/27/2011 17:28:32,0.318714
1/27/2011 17:29:32,0.318956
1/27/2011 17:30:32,0.31659
1/27/2011 17:31:32,0.316861
1/27/2011 17:32:32,0.317322
1/27/2011 17:33:32,0.31836000000000003
1/27/2011 17:34:32,0.319538
1/27/2011 17:35:32,0.318004
1/27/2011 17:36:32,0.317975
1/27/2011 17:37:32,0.31789
1/27/2011 17:38:32,0.317246
1/27/2011 17:39:32,0.319127
1/27/2011 17:40:32,0.31675
1/27/2011 17:41:32,0.319816
1/27/2011 17:42:32,0.318972
1/27/2011 17:43:32,0.320292
1/27/2011 17:44:32,0.321077
1/27/2011 17:45:32,0.321963
1/27/2011 17:46:32,0.320772
1/27/2011 17:47:32,0.319483
1/27/2011 17:48:32,0.319151
1/27/2011 17:49:32,0.318766
1/27/2011 17:50:32,0.317529
1/27/2011 17:51:32,0.316722
1/27/2011 17:52:32,0.318027
1/27/2011 17:53:32,0.317866
1/27/2011 17:54:32,0.31930400000000003
1/27/2011 17:55:32,0.317704
1/27/2011 17:56:32,0.317973
1/27/2011 17:57:32,0.31984599999999996
1/27/2011 17:58:32,0.319247
1/27/2011 17:59:32,0.318579
1/27/2011 18:0:32,0.319085
1/27/2011 18:1:32,0.32050999999999996
1/27/2011 18:2:32,0.318077
1/27/2011 18:3:32,0.319385
1/27/2011 18:4:32,0.320123
1/27/2011 18:5:32,0.319338
1/27/2011 18:6:32,0.31734999999999997
1/27/2011 18:7:32,0.31820299999999996
1/27/2011 18:8:32,0.319807
1/27/2011 18:9:32,0.320529
1/27/2011 18:10:32,0.319766
1/27/2011 18:11:32,0.3185
1/27/2011 18:12:32,0.318503
1/27/2011 18:13:32,0.318774
1/27/2011 18:14:32,0.320457
1/27/2011 18:15:32,0.315923
1/27/2011 18:16:32,0.315734
1/27/2011 18:17:32,0.31785
1/27/2011 18:18:32,0.32278500000000004
1/27/2011 18:19:32,0.319155
1/27/2011 18:20:32,0.319412
1/27/2011 18:21:32,0.318311
1/27/2011 18:22:32,0.317611
1/27/2011 18:23:32,0.318208
1/27/2011 18:24:32,0.318816
1/27/2011 18:25:32,0.318849
1/27/2011 18:26:32,0.320956
1/27/2011 18:27:32,0.319984
1/27/2011 18:28:32,0.31926699999999997
1/27/2011 18:29:32,0.318463
1/27/2011 18:30:32,0.31869
1/27/2011 18:31:32,0.318471
1/27/2011 18:32:32,0.316381
1/27/2011 18:33:32,0.32039
1/27/2011 18:34:32,0.31999500000000003
1/27/2011 18:35:32,0.32105
1/27/2011 18:36:32,0.321872
1/27/2011 18:37:32,0.32122999999999996
1/27/2011 18:38:32,0.322819
1/27/2011 18:39:32,0.320865
1/27/2011 18:40:32,0.31952800000000003
1/27/2011 18:41:32,0.320914
1/27/2011 18:42:32,0.318162
1/27/2011 18:43:32,0.31849200000000005
1/27/2011 18:44:32,0.319301
1/27/2011 18:45:32,0.31716900000000003
1/27/2011 18:46:32,0.32015499999999997
1/27/2011 18:47:32,0.317447
1/27/2011 18:48:32,0.31739799999999996
1/27/2011 18:49:32,0.319436
1/27/2011 18:50:32,0.317316
1/27/2011 18:51:32,0.315991
1/27/2011 18:52:32,0.32003000000000004
1/27/2011 18:53:32,0.315434
1/27/2011 18:54:32,0.31805700000000003
1/27/2011 18:55:32,0.319489
1/27/2011 18:56:32,0.31966100000000003
1/27/2011 18:57:32,0.32059
1/27/2011 18:58:32,0.31990799999999997
1/27/2011 18:59:32,0.31859
1/27/2011 19:0:32,0.32081
1/27/2011 19:1:32,0.31810900000000003
1/27/2011 19:2:32,0.31917300000000004
1/27/2011 19:3:32,0.319727
1/27/2011 19:4:32,0.319974
1/27/2011 19:5:32,0.318798
1/27/2011 19:6:32,0.317917
1/27/2011 19:7:32,0.31931800000000005
1/27/2011 19:8:32,0.318904
1/27/2011 19:9:32,0.32031
1/27/2011 19:10:32,0.317599
1/27/2011 19:11:32,0.317278
1/27/2011 19:12:32,0.318801
1/27/2011 19:13:32,0.31960099999999997
1/27/2011 19:14:32,0.321521
1/27/2011 19:15:32,0.31853600000000004
1/27/2011 19:16:32,0.319011
1/27/2011 19:17:32,0.318148
1/27/2011 19:18:32,0.32370800000000005
1/27/2011 19:19:32,0.318828
1/27/2011 19:20:32,0.320868
1/27/2011 19:21:32,0.31779399999999997
1/27/2011 19:22:32,0.320292
1/27/2011 19:23:32,0.31842600000000004
1/27/2011 19:24:32,0.319374
1/27/2011 19:25:32,0.318073
1/27/2011 19:26:32,0.31711100000000003
1/27/2011 19:27:32,0.31963199999999997
1/27/2011 19:28:32,0.318611
1/27/2011 19:29:32,0.317705
1/27/2011 19:30:32,0.316961
1/27/2011 19:31:32,0.319724
1/27/2011 19:32:32,0.320784
1/27/2011 19:33:32,0.318496
1/27/2011 19:34:32,0.322402
1/27/2011 19:35:32,0.317884
1/27/2011 19:36:32,0.319351
1/27/2011 19:37:32,0.31997200000000003
1/27/2011 19:38:32,0.32143299999999997
1/27/2011 19:39:32,0.319739
1/27/2011 19:40:32,0.317588
1/27/2011 19:41:32,0.318068
1/27/2011 19:42:32,0.31703
1/27/2011 19:43:32,0.319104
1/27/2011 19:44:32,0.319666
1/27/2011 19:45:32,0.320374
1/27/2011 19:46:32,0.319302
1/27/2011 19:47:32,0.318766
1/27/2011 19:48:32,0.319959
1/27/2011 19:49:32,0.317071
1/27/2011 19:50:32,0.316874
1/27/2011 19:51:32,0.31922199999999995
1/27/2011 19:52:32,0.319518
1/27/2011 19:53:32,0.318931
1/27/2011 19:54:32,0.319249
1/27/2011 19:55:32,0.31877099999999997
1/27/2011 19:56:32,0.32145399999999996
1/27/2011 19:57:32,0.322226
1/27/2011 19:58:32,0.321311
1/27/2011 19:59:32,0.323848
1/27/2011 20:0:32,0.323191
1/27/2011 20:1:32,0.329023
1/27/2011 20:2:32,0.323893
1/27/2011 20:3:32,0.323143
1/27/2011 20:4:32,0.32048299999999996
1/27/2011 20:5:32,0.321687
1/27/2011 20:6:32,0.32299500000000003
1/27/2011 20:7:32,0.32294399999999995
1/27/2011 20:8:32,0.320766
1/27/2011 20:9:32,0.320305
1/27/2011 20:10:32,0.31909
1/27/2011 20:11:32,0.31936200000000003
1/27/2011 20:12:32,0.319489
1/27/2011 20:13:32,0.319434
1/27/2011 20:14:32,0.32027500000000003
1/27/2011 20:15:32,0.320069
1/27/2011 20:16:32,0.31983
1/27/2011 20:17:32,0.320119
1/27/2011 20:18:32,0.316939
1/27/2011 20:19:32,0.317895
1/27/2011 20:20:32,0.319672
1/27/2011 20:21:32,0.32011700000000004
1/27/2011 20:22:32,0.323236
